Id,SalePrice
1593,113356.37805313074
1594,153213.7317559854
1595,117137.27089760189
1596,237607.76529077065
1597,165930.35531826335
1598,174630.97832403824
1599,170918.0444417641
1600,173379.27346677
1601,75214.9038727876
1602,117511.44532884803
1603,97058.69553026809
1604,283270.8609948328
1605,240982.85905383428
1606,169258.1215576316
1607,176194.2353948797
1608,214030.5920669584
1609,186632.61741555136
1610,154200.43884154412
1611,151654.93773523998
1612,162072.3715998685
1613,162226.90627424786
1614,124302.23967481211
1615,87366.29486459412
1616,82643.82111551412
1617,91092.94703185314
1618,127672.4922302018
1619,131951.24665782106
1620,153624.79110810882
1621,141388.5475454629
1622,145182.42533798947
1623,289535.2369629863
1624,202135.25237953983
1625,131108.21934808465
1626,172402.70643668782
1627,186523.03192916713
1628,268564.9457073582
1629,172654.14428602398
1630,370362.69108308735
1631,205908.74597050273
1632,241171.45165512688
1633,166593.97370196282
1634,179143.87607104864
1635,178612.66260346476
1636,163015.11026974823
1637,173786.0646784451
1638,196890.882073544
1639,183845.0583149857
1640,270764.65636036027
1641,182858.37502312864
1642,226220.41629906677
1643,219752.27858013997
1644,225948.74879195355
1645,177822.34153163494
1646,156559.78716288693
1647,165055.8406679547
1648,141820.03576710145
1649,136812.7401992806
1650,118875.05404324677
1651,122416.76586389898
1652,91250.01160127403
1653,94711.00363204426
1654,153630.79872107736
1655,159117.9593102117
1656,149490.22392466434
1657,152900.1767128687
1658,151419.55162520043
1659,141836.02380821315
1660,144127.65765832394
1661,458277.5564250309
1662,396088.35721950646
1663,389960.57885131397
1664,498785.4146611248
1665,301047.07816635474
1666,333282.6064701755
1667,368685.18967789016
1668,323761.5325532745
1669,288029.8824416605
1670,327420.7717217159
1671,276991.53586727654
1672,506826.8295270663
1673,277753.93516384327
1674,246300.62220386267
1675,185811.19916153653
1676,189991.57577697013
1677,224459.35345112358
1678,498857.53823203786
1679,382554.74565582734
1680,326988.0063014579
1681,236834.9554950419
1682,304837.91983577213
1683,185420.8157403386
1684,170176.81158379163
1685,173518.07589803022
1686,168509.17543381202
1687,165143.8001157044
1688,185256.17988654194
1689,183350.98511940218
1690,183180.4925953084
1691,176399.7373148215
1692,232393.20404490357
1693,169123.16084112148
1694,182230.14398612763
1695,169360.64867416554
1696,271941.73975851305
1697,170277.72445804634
1698,344081.0862977417
1699,328749.30862358
1700,230459.8961171656
1701,258619.2475731721
1702,255744.34836759057
1703,249241.03773772216
1704,284834.3630607254
1705,218966.62525602922
1706,488789.440247604
1707,219214.09707056708
1708,219175.22137671284
1709,256654.39366018752
1710,220598.78915783062
1711,234384.0255286951
1712,242161.9663465598
1713,265033.08870475
1714,219617.37411770027
1715,201589.55047465384
1716,178786.24694211438
1717,166036.51631915945
1718,141575.00432718956
1719,208146.13326905243
1720,252139.84501012895
1721,170674.47116291284
1722,136154.33283095746
1723,153893.5368580576
1724,216983.79201847798
1725,231469.99294546817
1726,189270.77286833595
1727,175657.08699409495
1728,180524.73302463646
1729,162317.58175711488
1730,131453.1684422708
1731,123431.64059684893
1732,131245.07556660767
1733,126417.00953833957
1734,128990.75049940422
1735,132367.1996768129
1736,116847.14008400441
1737,309531.70277753205
1738,220830.37727534334
1739,305740.97019666113
1740,185125.56180789217
1741,182576.87430125588
1742,170917.48240407635
1743,174397.92613097242
1744,293167.1847152564
1745,236368.7865985798
1746,202814.3611525897
1747,197766.3434041666
1748,219532.6339143855
1749,160466.5036796267
1750,147760.80129578782
1751,226880.23415982063
1752,123825.22610636498
1753,141907.03056546443
1754,211201.82134734603
1755,168177.30901656576
1756,121242.83645131819
1757,120981.98645084855
1758,150719.00263370472
1759,163286.92078513055
1760,163430.23064137122
1761,154552.04239194648
1762,169381.84873333544
1763,166411.17055842804
1764,118159.75375033061
1765,163455.2683316412
1766,167809.56269687487
1767,204257.47923770445
1768,140235.5839727059
1769,172438.1661323074
1770,139211.38701680838
1771,136566.29794123955
1772,141004.73496708478
1773,140394.05535271138
1774,132578.59837642717
1775,135452.0198593196
1776,128861.0949162573
1777,116291.2093331488
1778,129460.70111587703
1779,105338.723988345
1780,176023.6607160116
1781,133960.99076698947
1782,95209.39391883313
1783,125013.1401413602
1784,96136.76887507299
1785,118475.91533132568
1786,140176.06309217936
1787,165648.6359675347
1788,58567.991893807986
1789,85143.10512047674
1790,85209.76475628058
1791,179310.4060333893
1792,154407.08119396848
1793,143890.0044245883
1794,138842.46532345252
1795,141595.7560355213
1796,106976.20898986598
1797,115072.02801745015
1798,128009.72416424396
1799,107364.65273042499
1800,125361.37148959575
1801,133607.1726349083
1802,124495.15527477264
1803,155398.5431792823
1804,141227.38286827007
1805,136858.06630224612
1806,126540.11958325317
1807,144191.32353495943
1808,111520.67348375727
1809,106639.18315830159
1810,135874.63335668552
1811,118868.78457817722
1812,114539.48416910949
1813,120822.97355931657
1814,102629.98860554742
1815,57880.52118240825
1816,97925.36697931799
1817,116714.19389026133
1818,135454.73234400063
1819,117097.59378689378
1820,73862.28240148922
1821,102244.09662922302
1822,148951.32364044833
1823,56629.46429160835
1824,134427.79475569248
1825,122946.98021964278
1826,104134.52770643191
1827,112748.6745089381
1828,134787.97210357306
1829,116386.15056976229
1830,143070.56092760764
1831,158420.1948979805
1832,108899.96150501772
1833,144245.4385078068
1834,121451.29491005056
1835,155205.04820755712
1836,134226.08125416268
1837,106045.26851417491
1838,135439.81550965834
1839,86770.61290210411
1840,165434.54437700403
1841,145136.60098576013
1842,83919.64618150114
1843,143027.44940422155
1844,128108.93835865555
1845,137973.3183362803
1846,156600.51999773676
1847,152683.81432126244
1848,62215.20108117991
1849,99824.10633150207
1850,127272.26303967775
1851,143758.25787587187
1852,130966.52368002228
1853,131084.5471029007
1854,168876.1260552666
1855,139382.0039251593
1856,219801.09216011924
1857,137887.79138873323
1858,149102.29188500045
1859,118751.6136172903
1860,154162.18963099914
1861,115468.64084423854
1862,301612.7393937744
1863,298287.4698836458
1864,298287.4698836458
1865,312508.53568701947
1866,332029.2148095756
1867,237865.19094347642
1868,314433.90358371055
1869,208985.56431137573
1870,205308.19699112052
1871,245491.7237992384
1872,168801.69504608697
1873,234552.21548604203
1874,135418.60453997838
1875,208264.61629604027
1876,192348.4017839045
1877,211805.66763150724
1878,212844.623466489
1879,135169.32772180665
1880,135987.17672042298
1881,240918.0872663239
1882,251726.62504155605
1883,201749.48249894087
1884,213748.41991966084
1885,238580.49410360763
1886,311858.46458112885
1887,204739.0720505577
1888,263005.79403487407
1889,155173.79488371362
1890,137791.88459201716
1891,143003.01630859036
1892,114861.67999473299
1893,137747.7977700991
1894,134124.96092671453
1895,148024.00814339978
1896,126509.33691646653
1897,117473.79900356085
1898,95552.97076386359
1899,128730.53976088665
1900,147076.7031575286
1901,150732.76962111206
1902,143167.0349992403
1903,232799.05154208478
1904,132594.24924628515
1905,176374.08095599923
1906,128921.75593998324
1907,182176.9789267139
1908,109781.12443280351
1909,135260.21079429737
1910,120447.05289762256
1911,189573.34191263057
1912,299812.5479093574
1913,137353.21918774114
1914,57335.82302770734
1915,321488.20724185696
1916,73189.42199582898
1917,248006.80295597442
1918,137574.5045373476
1919,164807.89382141884
1920,153460.8896706105
1921,429053.00428981456
1922,311088.7145352615
1923,204802.3528057463
1924,250245.23337935057
1925,217013.7378985375
1926,381441.0589682839
1927,136140.9187499403
1928,161080.68511458367
1929,126282.84287238472
1930,116860.7695831439
1931,141044.91924713948
1932,141722.35413201692
1933,165762.9636843802
1934,178233.6070827537
1935,174319.45502183802
1936,188334.47647823984
1937,183532.1521804622
1938,160124.47108119904
1939,254027.72854479187
1940,189946.6399189321
1941,177682.59204385575
1942,191558.4180965956
1943,196063.3015142842
1944,307181.4721123397
1945,354612.29145807656
1946,156650.84603797484
1947,316596.51662408776
1948,165113.86952662392
1949,250476.50738644897
1950,184722.25234458235
1951,273255.8632438642
1952,248479.2725585813
1953,167432.6503637757
1954,196614.7519794596
1955,129083.93104842986
1956,284519.34496301116
1957,162744.65833761464
1958,293481.7594080793
1959,145054.6755771532
1960,117542.56001941508
1961,121908.79392887559
1962,92652.40919811274
1963,100414.6907971653
1964,111749.70208032687
1965,151757.05775989158
1966,157594.16152925612
1967,282729.99774967716
1968,407664.22691741603
1969,373970.70734339894
1970,452935.4170554139
1971,442316.7549522884
1972,345278.17481510545
1973,249191.4901192337
1974,307333.6144915695
1975,490669.7475111316
1976,263519.1216444393
1977,358048.1485068372
1978,355968.98250277736
1979,310457.2343381897
1980,195671.68742131395
1981,325303.1582365462
1982,222311.1592357668
1983,205580.52326446917
1984,167424.05314662016
1985,213600.88355133036
1986,211456.90607033134
1987,174743.2327125259
1988,178894.30215604042
1989,189840.41086948616
1990,215523.7206321681
1991,236485.66763503168
1992,212451.0940579303
1993,174045.70543724744
1994,255048.6783945481
1995,183098.95073223268
1996,248309.56792009898
1997,310116.6467915076
1998,349311.61873282905
1999,252319.327769704
2000,303452.14681703295
2001,252066.94096342352
2002,244480.92899658464
2003,247505.52137442856
2004,242630.30046259565
2005,221236.46184527752
2006,223215.4645731964
2007,244544.0666097129
2008,191461.01881301863
2009,191802.17860707335
2010,188328.2129497197
2011,145890.39324639502
2012,172761.03220656488
2013,180267.87053995326
2014,188974.34875644062
2015,198456.0161379257
2016,192206.44044913267
2017,203148.4823103447
2018,123601.66633760522
2019,133283.20494721792
2020,112088.39809950473
2021,118289.43247993781
2022,173835.95325649035
2023,154137.09986108018
2024,213398.50622328892
2025,399413.3845647013
2026,182402.2190353852
2027,147799.35390331203
2028,157987.18142642675
2029,163607.87315612758
2030,276298.3187288493
2031,213368.20793087408
2032,244709.74184598605
2033,268768.1692038392
2034,165295.11374865816
2035,206053.35927298808
2036,183130.58760332197
2037,185188.69532168398
2038,281459.8076361662
2039,183998.2853562394
2040,324688.7872096819
2041,273497.58633745054
2042,202023.8316363807
2043,166540.3019205589
2044,168394.88591730685
2045,228534.64766718252
2046,138053.972394825
2047,146087.52058627832
2048,133353.85598976768
2049,138172.90065600662
2050,179051.19161915284
2051,102106.57639027183
2052,139443.73039390912
2053,147210.52641177058
2054,84211.43793828787
2055,151898.06048047793
2056,126461.5682584529
2057,126630.54956131244
2058,220213.7474762085
2059,134447.4767491433
2060,157253.1287419216
2061,177017.04642242068
2062,135953.6673481053
2063,108519.25838923293
2064,140805.93010920868
2065,117022.34521011876
2066,175467.48822454826
2067,109943.74879121227
2068,138703.19294523136
2069,83002.07761031894
2070,109557.0732945122
2071,91920.45476919945
2072,132930.10011876907
2073,135231.12721725577
2074,187890.13103095707
2075,147661.77400175645
2076,123845.63650469005
2077,146522.5444630604
2078,128885.82520018565
2079,141155.86210433755
2080,115418.27256502816
2081,127854.01568329216
2082,136726.90652135946
2083,139428.68636397703
2084,110267.2939845815
2085,133540.63564968563
2086,96381.60261729916
2087,131795.0526900049
2088,102370.95025611974
2089,89150.71834071852
2090,129028.71659442995
2091,124082.58230959788
2092,136556.16909184316
2093,131849.02311034364
2094,139245.0737717109
2095,150477.28848365092
2096,84249.60373018362
2097,97175.05593286852
2098,142046.82152610255
2099,61636.360958434074
2100,92985.98790706755
2101,122657.03058726779
2102,142395.82317673002
2103,103378.76918624846
2104,120676.22603092463
2105,119721.02987390695
2106,77921.28265270783
2107,264505.4996967975
2108,116113.73945171165
2109,112811.3671559484
2110,133471.2590553433
2111,153281.672822897
2112,137553.9800860245
2113,123760.41375207769
2114,100490.34428535037
2115,144242.09408006506
2116,115921.34329281254
2117,140756.69646796104
2118,120069.09523810749
2119,104545.06910604337
2120,107367.68103864706
2121,90042.36549407734
2122,105633.94540090785
2123,85358.26355190824
2124,183206.89734076822
2125,119446.79515275582
2126,162683.52065324967
2127,148969.77181020487
2128,124748.26761896317
2129,98255.50083805721
2130,139483.88240475746
2131,152669.76445241168
2132,123379.3852006066
2133,128333.54461333208
2134,117372.32423800588
2135,101661.68097028919
2136,81837.10997333251
2137,125723.09520543004
2138,137448.15437474745
2139,152463.5425162812
2140,136034.3755498969
2141,130656.62236166437
2142,135695.78277999774
2143,147576.7338110489
2144,118156.22435828569
2145,135504.9399689095
2146,153455.91571951556
2147,149618.8029859382
2148,126256.90397212686
2149,135520.48325208272
2150,232584.2202068027
2151,136145.91630756814
2152,172577.28739998766
2153,158708.42580357284
2154,101480.49727702276
2155,128453.64998645346
2156,219923.13547681246
2157,236509.3047277485
2158,234860.10055056855
2159,197502.4926045085
2160,171494.94182349733
2161,248631.10458284538
2162,441910.6092456053
2163,334138.9356261694
2164,228895.52161818402
2165,173806.86010275775
2166,143678.9887687793
2167,214048.85000883325
2168,207694.2492849871
2169,193779.53177661807
2170,222499.89412408657
2171,130945.78431752359
2172,143716.77372124288
2173,155812.13083152077
2174,236105.01654337987
2175,288906.8678394946
2176,326141.4051094222
2177,256782.19799833134
2178,205640.94527877617
2179,144147.01871425653
2180,186543.9291818116
2181,191325.87806100314
2182,229213.51980570122
2183,198334.15654428804
2184,140465.038258824
2185,123724.73715452921
2186,145961.69282346498
2187,148480.24014031055
2188,152273.43371472092
2189,193306.5190014387
2190,83833.70269577405
2191,84265.74226950089
2192,86322.98977766004
2193,94979.12588580097
2194,98598.22680760112
2195,114372.33390905497
2196,109006.63411026794
2197,124177.36984770346
2198,164046.64285173404
2199,170028.05012310186
2200,124133.15739195613
2201,123817.45955358575
2202,176082.98314127573
2203,156553.45805353584
2204,165415.9712608955
2205,118068.70260224697
2206,133664.849699803
2207,178102.31998668687
2208,223586.66565040167
2209,177848.27630383492
2210,119925.04258529228
2211,114189.60369769887
2212,115007.35336358054
2213,103110.63393121495
2214,136513.426290435
2215,103660.70383639797
2216,142948.55516893513
2217,68872.99212925987
2218,67547.94238089924
2219,62132.50056810736
2220,75915.62092669774
2221,322827.8287550172
2222,268025.6228738964
2223,298955.7637079977
2224,214028.47129551717
2225,116852.33706417847
2226,176217.1276945054
2227,204749.1735907947
2228,272116.2529444072
2229,227282.466129767
2230,154399.27472379693
2231,200616.6800446357
2232,180175.0470225232
2233,176670.38462951223
2234,228456.3814326697
2235,198594.39366721254
2236,273148.2910189688
2237,365120.3504767724
2238,201562.53475151813
2239,132120.57290319054
2240,160331.56367437931
2241,145897.86816862418
2242,137690.25746718718
2243,124017.82978010047
2244,98331.9827249178
2245,90951.87936663501
2246,139438.08129777617
2247,103562.42611733319
2248,123864.4510319489
2249,127177.52722379277
2250,138648.46904646378
2251,111745.3873710346
2252,178860.1324779849
2253,142047.95302019728
2254,169999.45924385212
2255,191479.98785735152
2256,178234.61244565278
2257,191581.99009060973
2258,171132.1222675294
2259,179703.26128134853
2260,153576.33696704858
2261,173325.95293356825
2262,200526.51529020403
2263,326902.5035751967
2264,461132.4786094269
2265,159683.53347169165
2266,284433.2130939487
2267,374988.3775009035
2268,349525.62708155386
2269,164684.94051772082
2270,176078.46199442004
2271,245531.68008436877
2272,198995.89476762668
2273,169566.59630302642
2274,177607.93778795513
2275,164495.8909418982
2276,181120.76677058983
2277,177106.94301764274
2278,150885.7475593109
2279,122052.19221301269
2280,116325.64923469615
2281,177712.31597463932
2282,173769.15743223683
2283,94807.6985727653
2284,107580.19244713156
2285,150066.92241484826
2286,127150.43904806809
2287,331300.140829563
2288,280329.59162567457
2289,376771.7718474951
2290,440954.8474853
2291,307968.4290276197
2292,405431.5011753253
2293,482394.3893188284
2294,428785.8544336396
2295,453074.7073883825
2296,297621.0537825017
2297,302400.41259078373
2298,288406.2919370879
2299,380994.2775135503
2300,316693.1086271242
2301,243176.42061938613
2302,234904.31879873955
2303,241091.09622638905
2304,246083.16817039048
2305,184271.05810097608
2306,184881.5708357458
2307,185380.9169912006
2308,218686.88419666284
2309,280830.5829395013
2310,206059.0843820148
2311,200127.36246749776
2312,174501.64491540176
2313,174348.80998608956
2314,172257.17031188073
2315,172925.54176733494
2316,181881.28004189263
2317,179745.54718779272
2318,173832.47607171035
2319,175624.4905541003
2320,176382.92415711485
2321,233475.35130589057
2322,166683.7711284609
2323,175756.73493258463
2324,166829.95079918706
2325,222604.50892169934
2326,164323.3934032153
2327,212546.39988028022
2328,216204.59000502544
2329,181393.39356141418
2330,178542.8105621347
2331,356419.0632002707
2332,421836.9064207173
2333,319039.46785991016
2334,258702.62573593025
2335,274608.81336743815
2336,338021.34712955134
2337,207168.2985449834
2338,263133.7374631897
2339,232048.99038847777
2340,378177.2289989086
2341,225894.26961881574
2342,236624.55312413195
2343,219383.94339481188
2344,229659.25072050307
2345,243583.7170682553
2346,207273.01530222956
2347,199817.9715540302
2348,225476.11336484097
2349,155008.18446947256
2350,256256.88460647129
2351,257824.6027572416
2352,244001.00186354716
2353,210264.54039231196
2354,138217.61009285497
2355,156866.33768102457
2356,151410.5700641593
2357,205199.8965684606
2358,198592.3293366267
2359,120858.44509073789
2360,120557.79736987205
2361,141332.71040300583
2362,268845.2573037788
2363,141644.3922486616
2364,155479.09953935383
2365,214583.22239719942
2366,171755.16048815523
2367,222463.12901668678
2368,211666.76583466324
2369,222226.02984970776
2370,163520.0748739476
2371,164710.5727512979
2372,181789.17021390452
2373,272924.5386464774
2374,294755.2505530774
2375,231417.217638077
2376,278753.46040585556
2377,321579.7416494011
2378,143095.47426056876
2379,187880.601890616
2380,146148.10540915455
2381,162675.32218390508
2382,185537.70751971976
2383,218601.31177264068
2384,231245.00574493324
2385,156040.84193032625
2386,142170.93822890418
2387,134167.83241001092
2388,93521.65075339169
2389,127390.09995083709
2390,140782.60908604108
2391,132401.12009845156
2392,114209.93948263014
2393,163765.2679151366
2394,147471.62688973505
2395,196737.8056927125
2396,149353.9052437287
2397,210454.14263033887
2398,126221.86122795127
2399,57522.42105371623
2400,52920.3016195047
2401,115423.07522629523
2402,132382.40969126677
2403,132846.8095540102
2404,149743.6669014953
2405,159361.08450487888
2406,135224.61366754025
2407,122365.15963106083
2408,138432.8035950387
2409,135280.09635856358
2410,165245.0041769514
2411,122602.72366733495
2412,155954.9535271752
2413,135265.98188891023
2414,135712.2731883403
2415,129359.14842397782
2416,125162.80495108367
2417,130526.3513221477
2418,125785.3654789932
2419,130734.1084644649
2420,125394.09152639279
2421,147844.8259018538
2422,123734.89354352477
2423,130249.25660399614
2424,147870.44468766838
2425,175236.16290461767
2426,130526.0931578621
2427,131881.7815477093
2428,169100.72604205212
2429,116115.59478952485
2430,131559.41333984764
2431,112042.46972458852
2432,135948.5805750818
2433,139714.6010811575
2434,141673.17360478026
2435,153575.19907282578
2436,104326.1892431415
2437,107020.1297212133
2438,124467.8104769385
2439,115255.735075599
2440,132578.76183442757
2441,97541.09899065968
2442,101119.9835384844
2443,114195.96568229428
2444,125636.54826147799
2445,88800.58834579117
2446,116522.85896779575
2447,167722.43072074145
2448,137582.24609599053
2449,110565.21165906465
2450,155591.37539932757
2451,126067.29642291012
2452,212181.45158576622
2453,96479.44208759222
2454,103345.71265680352
2455,106845.80550196607
2456,131505.79769421206
2457,111282.91052683088
2458,105095.82134518823
2459,110314.90601281617
2460,141142.76950960816
2461,116761.28662821575
2462,133629.50166317532
2463,120049.50254460383
2464,163766.94701896844
2465,140744.42913872743
2466,121188.51269627741
2467,155359.81024460468
2468,82965.20941006506
2469,97269.05078735968
2470,180113.42014102277
2471,185493.86898855845
2472,171335.31803781365
2473,127299.17389664108
2474,100010.58361001873
2475,223686.55113467126
2476,110361.7629573305
2477,133819.88255057615
2478,159001.0396943764
2479,112219.07791387716
2480,137349.64013562351
2481,124596.70300786305
2482,134597.26038934206
2483,117875.57852895244
2484,122395.30547592096
2485,123125.39629140878
2486,156550.1449845796
2487,169151.6576816391
2488,156630.1209404481
2489,156152.76332852003
2490,149536.27435880678
2491,89019.46992281961
2492,179772.17618183192
2493,139285.22957724123
2494,165072.43251888044
2495,98980.5884660239
2496,230609.51442832433
2497,145469.97161338045
2498,117374.03044855973
2499,86796.77239837556
2500,129516.98736357871
2501,139861.32951023063
2502,148250.87539339988
2503,116729.02864069236
2504,192745.91570367245
2505,213350.92591336582
2506,250927.02459360205
2507,307290.35635165503
2508,251317.73882160612
2509,221541.9979904048
2510,224010.81336863287
2511,187876.65639896283
2512,218537.14160340538
2513,217831.71911680978
2514,201124.28308127023
2515,148846.09190758638
2516,152089.4158127295
2517,133434.3801622335
2518,141317.03130528252
2519,220982.64374643707
2520,204664.7749071329
2521,191900.63377244485
2522,217708.22834741668
2523,134826.85500659206
2524,136195.22394938426
2525,142161.50128543234
2526,139635.4426377998
2527,111283.43236707918
2528,128055.30338333925
2529,126941.40382497382
2530,107038.00339613446
2531,268393.83254000463
2532,230773.3356477983
2533,196545.33878930626
2534,245872.01389090272
2535,323327.4013533201
2536,227652.57358649766
2537,216786.9044855976
2538,186025.73603107082
2539,186853.80192065646
2540,176535.94418312254
2541,178108.1531126944
2542,155633.40682435673
2543,132872.3390038872
2544,135630.38431882177
2545,142579.79331119286
2546,149166.727885402
2547,139793.16043834377
2548,155457.81706616684
2549,155829.90265429913
2550,603822.3175378225
2551,143686.1952701836
2552,120082.52677931255
2553,82234.9546904551
2554,128873.98790398674
2555,99311.68672649722
2556,104874.56336613525
2557,117503.46966744147
2558,152418.46803984087
2559,129600.54418297403
2560,121879.03220768305
2561,141109.41179720557
2562,110993.75333196379
2563,139669.03982224656
2564,171231.1940861861
2565,103076.57723938048
2566,146843.16362378676
2567,131816.68433224215
2568,176031.1393460446
2569,179732.51604638377
2570,115834.97923380003
2571,163035.99626338575
2572,159125.55896252164
2573,232647.34876590385
2574,244350.41243708777
2575,125711.93346047809
2576,133504.74309400306
2577,150568.16280118545
2578,95536.29703221282
2579,80712.36015421567
2580,142345.07639415056
2581,137187.47756311565
2582,118187.38031256432
2583,253699.26629636023
2584,164700.74370020645
2585,174535.93595180855
2586,214567.42112041134
2587,205582.1710196332
2588,149053.05934824908
2589,144796.7508299846
2590,219521.70073058433
2591,214466.18461136176
2592,233305.0854049772
2593,257592.69292300174
2594,177811.6636470372
2595,194100.17941616697
2596,331626.91971003485
2597,180781.84112509506
2598,277944.8800683373
2599,296336.68751839234
2600,123965.04177813158
2601,133626.9846550815
2602,87785.40983589557
2603,93536.68920224265
2604,94111.17351997113
2605,85821.26833357093
2606,143406.03186264558
2607,181183.99179332622
2608,191962.75157794656
2609,155773.46628454808
2610,114734.07400004087
2611,142502.372382391
2612,152090.02661020952
2613,128496.14085515408
2614,123856.60977056528
2615,153865.4535908329
2616,138023.98729943193
2617,166431.16441174602
2618,178953.29981452227
2619,220519.59528638652
2620,182683.44802525782
2621,183150.27802989812
2622,188830.8578571582
2623,242768.30063150788
2624,299098.69728222565
2625,315173.1409226015
2626,167227.34201833064
2627,172176.21474739086
2628,438760.6410540966
2629,505750.8962006219
2630,318122.19376888004
2631,460431.04435243155
2632,429859.51695476694
2633,317408.0266539436
2634,364698.5253523643
2635,150150.16575188798
2636,182750.7116112798
2637,164409.6102228405
2638,247615.89870265228
2639,182958.1361493753
2640,155342.335241312
2641,105886.37743771427
2642,183946.81974830574
2643,98429.6979320974
2644,134722.63752016608
2645,95194.0568072206
2646,90620.72035790603
2647,103314.00557948381
2648,138355.6887033681
2649,142363.62084505835
2650,148275.99903044605
2651,150165.48808256545
2652,445336.4848342339
2653,248677.39712568827
2654,260978.24096614603
2655,359490.54577415425
2656,286633.04717659147
2657,329328.54556511226
2658,280661.740299552
2659,293449.9920860623
2660,322859.8143097579
2661,319943.61217575264
2662,338103.7731052925
2663,262714.5158966789
2664,278473.7925057402
2665,302021.7470311281
2666,277467.9893918631
2667,168389.0493833129
2668,175921.98173184873
2669,177467.04445408282
2670,275321.202390117
2671,177048.06350414373
2672,185893.61967818037
2673,199818.9486214447
2674,189547.93259469164
2675,163933.85656385196
2676,181627.2413041568
2677,199526.56289090234
2678,250261.85321262048
2679,259294.98999283323
2680,263114.78349446086
2681,413330.8703646339
2682,325617.86090372805
2683,523941.7121686334
2684,309376.4502382511
2685,333090.808198396
2686,255931.61817264112
2687,312951.0289133774
2688,229072.15023115007
2689,197345.94099827477
2690,503322.7928030256
2691,190273.45263299195
2692,140390.30352010348
2693,195185.0623979778
2694,141001.61074494044
2695,191808.82853041185
2696,180264.2195765227
2697,193350.31624673147
2698,198347.3362665595
2699,178385.84073340736
2700,169427.36592384364
2701,145963.26169257206
2702,107974.13125188745
2703,123922.14472194375
2704,146023.26312443917
2705,127080.86293719267
2706,117530.3243545838
2707,120436.42264083234
2708,135131.19161205838
2709,107693.91833551077
2710,127702.7946687882
2711,272897.79950536636
2712,349275.8896311931
2713,173752.76798042233
2714,149742.7334936808
2715,172246.50680568494
2716,156670.37664992863
2717,172248.14680497145
2718,231163.54028362248
2719,151547.04617494598
2720,168247.11907580975
2721,143997.22817126787
2722,154632.50809850963
2723,143818.43858810957
2724,129735.58128559173
2725,135224.17285529966
2726,142484.37206137876
2727,158797.34498987693
2728,165451.1672335411
2729,149989.46153527425
2730,146448.08957103093
2731,117559.5349216232
2732,117991.68456777252
2733,158726.4487630726
